,Item,Data_do_lancamento,Entradas_Qtd,Entradas_Valor,Saidas_Qtd,Saidas_Valor,Saldo_Inicial_Qtd,Saldo_Inicial_Valor,Saldo_Final_Qtd,Saldo_Final_Valor
213,41.02.051-2,13/08/2012,"0,0","0,0","3342,0","240,51999999999992","96814,0","7209,530000000001","93472,0","6969,010000000001"
214,41.26.232-0,13/08/2012,"0,0","0,0","11,0","212,54","275,0","5419,76","264,0","5207,22"
215,41.67.008-8,13/08/2012,"0,0","0,0","892,0","2978,91","8201,0","27347,820000000007","7309,0","24368,910000000007"
216,81.30.019-4,14/08/2012,"100,0","1401,75","0,0","0,0","1111,0","15573,340000000004","1211,0","16975,090000000004"
217,82.10.355-4,14/08/2012,"1314,0","15254,269999999999","416,61100000000005","4861,639999999999","1179,4934","13996,270000000002","2076,8824000000004","24388,9"
218,82.70.372-1,14/08/2012,"1496,0","12016,05","2431,2106000000003","19527,800000000003","27148,0729","218387,70999999993","26212,8623","210875,9599999999"
219,82.53.475-0,14/08/2012,"108,57","270,57","162,39999999999998","404,72","22599,587899999995","55830,78999999999","22545,757899999993","55696,63999999999"
220,82.60.353-0,14/08/2012,"0,0","0,0","224,0","1454,9600000000003","3997,0","25852,559999999998","3773,0","24397,6"
221,82.63.660-9,14/08/2012,"590,5812","6159,63","716,4934999999999","7472,860000000001","4890,336600000001","51113,53","4764,4243000000015","49800,299999999996"
222,82.81.160-5,14/08/2012,"10543,5","22003,17","2601,8938","5430,370000000003","4196,801400000002","8764,159999999996","12138,407600000002","25336,959999999992"
223,61.21.107-1,14/08/2012,"0,0","0,0","12,0","2286,46","415,0","79663,73999999996","403,0","77377,27999999996"
224,62.51.311-0,14/08/2012,"0,0","0,0","48,0","4884,41","1472,0","149192,61000000002","1424,0","144308,2"
225,63.41.311-9,14/08/2012,"61,0","4639,43","24,0","1885,6200000000001","857,0","67108,96000000002","894,0","69862,77000000002"
226,66.31.174-0,14/08/2012,"0,0","0,0","20,0","1978,56","353,0","34073,700000000004","333,0","32095,140000000003"
227,69.51.202-0,14/08/2012,"7,0","2072,2000000000003","29,0","8555,11","252,0","72731,28","230,0","66248,37"
228,70.25.162-0,14/08/2012,"150,0","31507,409999999996","3,0","636,56","428,0","91505,2","575,0","122376,04999999999"
229,71.15.272-3,14/08/2012,"0,0","0,0","15,0","3591,06","51,0","12836,929999999997","36,0","9245,869999999997"
230,76.26.200-4,14/08/2012,"66,0","18764,49","14,0","4020,4500000000003","251,0","72445,9","303,0","87189,94"
231,10.01.206-6,14/08/2012,"7903,913600000001","15680,54","1085,3915","2139,48","1776,7097000000006","3277,959999999998","8595,231800000001","16819,02"
232,47.11.014-9,14/08/2012,"0,0","0,0","308,0","219,49","1080,0","16120,65","772,0","15901,16"
233,JVB-301-01,14/08/2012,"0,0","0,0","91,0","558,46","1425,0","9012,380000000001","1334,0","8453,920000000002"
234,41.01.053-3,14/08/2012,"0,0","0,0","12,0","1,44","25754,0","3082,38","25742,0","3080,94"
235,41.02.051-2,14/08/2012,"120,0","8,64","4868,0","350,35999999999984","93472,0","6969,010000000001","88724,0","6627,290000000002"
236,41.67.008-8,14/08/2012,"0,0","0,0","2046,0","6832,81","7309,0","24368,910000000007","5263,0","17536,100000000006"
237,81.30.019-4,15/08/2012,"0,0","0,0","133,0","1864,3400000000001","1211,0","16975,090000000004","1078,0","15110,750000000004"
238,82.10.355-4,15/08/2012,"522,0","6091,46","841,317","9817,72","2076,8824000000004","24388,9","1757,5654000000004","20662,64"
239,82.70.372-1,15/08/2012,"748,0","6008,03","1707,4557","13714,48","26212,8623","210875,9599999999","25253,406600000002","203169,5099999999"
240,82.53.405-9,15/08/2012,"0,0","0,0","2780,6687999999995","12689,829999999998","14612,812099999997","66267,31","11832,143299999998","53577,479999999996"
241,82.53.475-0,15/08/2012,"927,7799999999999","2312,12","927,7799999999999","2312,12","22545,757899999993","55696,63999999999","22545,757899999993","55696,63999999999"
242,82.60.353-0,15/08/2012,"1750,0","11376,28","172,0","1117,2","3773,0","24397,6","5351,0","34656,68"
243,82.63.660-9,15/08/2012,"889,1940000000001","9274,099999999999","1663,7509000000002","17352,53","4764,4243000000015","49800,299999999996","3989,867400000002","41721,869999999995"
244,82.81.160-5,15/08/2012,"1171,5","2444,98","3005,1323999999986","6271,930000000001","12138,407600000002","25336,959999999992","10304,775200000004","21510,00999999999"
245,62.51.311-0,15/08/2012,"0,0","0,0","12,0","1207,05","1424,0","144308,2","1412,0","143101,15000000002"
246,63.41.311-9,15/08/2012,"0,0","0,0","5,0","386,7","894,0","69862,77000000002","889,0","69476,07000000002"
247,66.31.174-0,15/08/2012,"0,0","0,0","13,0","1231,48","333,0","32095,140000000003","320,0","30863,660000000003"
248,69.51.202-0,15/08/2012,"4,0","1259,7400000000002","17,0","4874,12","230,0","66248,37","217,0","62633,99"
249,70.25.162-0,15/08/2012,"52,0","10922,66","40,0","8487,49","575,0","122376,04999999999","587,0","124811,21999999999"
250,71.15.272-3,15/08/2012,"0,0","0,0","5,0","1197,02","36,0","9245,869999999997","31,0","8048,849999999997"
251,76.26.200-4,15/08/2012,"61,0","17392,73","10,0","2871,77","303,0","87189,94","354,0","101710,9"
252,77.33.242-1,15/08/2012,"0,0","0,0","12,0","9318,59","219,0","170063,94999999998","207,0","160745,36"
253,10.01.206-6,15/08/2012,"0,0","0,0","4,1974","8,27","8595,231800000001","16819,02","8591,034400000002","16810,75"
254,47.05.018-9,15/08/2012,"99,0","1302,37","14,0","184,19","157,0","2067,409999999999","242,0","3185,589999999999"
255,47.11.014-9,15/08/2012,"3000,0","2617,34","360,0","256,56","772,0","15901,16","3412,0","18261,94"
256,JVB-301-01,15/08/2012,"530,0","3211,48","120,0","736,41","1334,0","8453,920000000002","1744,0","10928,990000000002"
257,41.01.053-3,15/08/2012,"0,0","0,0","72,0","8,61","25742,0","3080,94","25670,0","3072,33"
258,41.02.051-2,15/08/2012,"0,0","0,0","4626,0","332,94999999999993","88724,0","6627,290000000002","84098,0","6294,340000000002"
259,41.26.232-0,15/08/2012,"330,0","6379,16","33,0","637,61","264,0","5207,22","561,0","10948,77"
260,41.67.008-8,15/08/2012,"1725,0","5766,290000000001","2091,0","6983,08","5263,0","17536,100000000006","4897,0","16319,310000000007"
261,81.30.019-4,16/08/2012,"0,0","0,0","236,0","3308,13","1078,0","15110,750000000004","842,0","11802,620000000003"
262,82.10.355-4,16/08/2012,"3240,0","37730,57","912,1861","10644,73","1757,5654000000004","20662,64","4085,3793000000005","47748,479999999996"
263,82.70.372-1,16/08/2012,"748,0","5980,43","881,5317","7080,540000000002","25253,406600000002","203169,5099999999","25119,874900000003","202069,39999999988"
264,82.53.475-0,16/08/2012,"1712,445","4267,58","1712,445","4267,58","22545,757899999993","55696,63999999999","22545,757899999993","55696,63999999999"
265,82.60.353-0,16/08/2012,"0,0","0,0","156,0","1013,2700000000001","5351,0","34656,68","5195,0","33643,41"
266,82.63.660-9,16/08/2012,"0,0","0,0","364,7885","3804,66","3989,867400000002","41721,869999999995","3625,078900000002","37917,20999999999"
267,82.81.160-5,16/08/2012,"1171,5","2444,98","1802,4750000000004","3761,84","10304,775200000004","21510,00999999999","9673,800200000003","20193,14999999999"
268,61.21.107-1,16/08/2012,"33,0","6188,33","44,0","8383,72","403,0","77377,27999999996","392,0","75181,88999999996"
269,62.51.311-0,16/08/2012,"12,0","1180,12","98,0","9857,62","1412,0","143101,15000000002","1326,0","134423,65000000002"
270,63.41.311-9,16/08/2012,"137,0","10419,72","38,0","2938,9300000000003","889,0","69476,07000000002","988,0","76956,86000000002"
271,66.31.174-0,16/08/2012,"0,0","0,0","13,0","1231,48","320,0","30863,660000000003","307,0","29632,180000000004"
272,69.51.202-0,16/08/2012,"0,0","0,0","60,0","17202,690000000002","217,0","62633,99","157,0","45431,299999999996"
273,71.15.272-3,16/08/2012,"25,0","5895,13","3,0","718,22","31,0","8048,849999999997","53,0","13225,759999999997"
274,77.33.242-1,16/08/2012,"0,0","0,0","2,0","1553,1","207,0","160745,36","205,0","159192,25999999998"
275,10.01.206-6,16/08/2012,"0,0","0,0","1359,1509999999998","2679,1000000000004","8591,034400000002","16810,75","7231,883400000002","14131,65"
276,47.05.018-9,16/08/2012,"0,0","0,0","190,0","2499,72","242,0","3185,589999999999","52,0","685,869999999999"
277,47.11.014-9,16/08/2012,"3000,0","2137,8","3214,0","2290,34","3412,0","18261,94","3198,0","18109,399999999998"
278,JVB-301-01,16/08/2012,"511,0","3096,35","387,0","2374,9500000000003","1744,0","10928,990000000002","1868,0","11650,390000000001"
279,41.01.053-3,16/08/2012,"0,0","0,0","72,0","8,61","25670,0","3072,33","25598,0","3063,72"
280,41.02.051-2,16/08/2012,"168,0","12,09","4433,0","319,09","84098,0","6294,340000000002","79833,0","5987,340000000002"
281,41.26.232-0,16/08/2012,"0,0","0,0","11,0","212,54","561,0","10948,77","550,0","10736,23"
282,41.67.008-8,16/08/2012,"0,0","0,0","310,0","1035,27","4897,0","16319,310000000007","4587,0","15284,040000000006"
283,81.30.019-4,17/08/2012,"200,0","2803,5","316,0","4429,54","842,0","11802,620000000003","726,0","10176,580000000002"
284,82.10.355-4,17/08/2012,"360,0","4201,01","719,9208000000001","8401,09","4085,3793000000005","47748,479999999996","3725,4585000000006","43548,399999999994"
285,82.70.372-1,17/08/2012,"5236,0","41918,19","2450,1429000000003","19679,86","25119,874900000003","202069,39999999988","27905,732000000004","224307,72999999986"
286,82.53.405-9,17/08/2012,"6881,52","31824,07","3801,9277","17350,440000000002","11832,143299999998","53577,479999999996","14911,7356","68051,10999999999"
287,82.60.353-0,17/08/2012,"3000,0","19486,03","3178,0","20642,2","5195,0","33643,41","5017,0","32487,24"
288,82.63.660-9,17/08/2012,"847,44","8838,62","1177,8496","12284,73","3625,078900000002","37917,20999999999","3294,669300000002","34471,09999999999"
289,82.81.160-5,17/08/2012,"10582,3624","22084,28","2325,0544000000004","4852,48","9673,800200000003","20193,14999999999","17931,108200000002","37424,95"
290,61.21.107-1,17/08/2012,"37,0","6938,44","0,0","0,0","392,0","75181,88999999996","429,0","82120,32999999996"
291,62.51.311-0,17/08/2012,"283,0","27903,809999999998","49,0","4976,970000000001","1326,0","134423,65000000002","1560,0","157350,49000000002"
292,63.41.311-9,17/08/2012,"0,0","0,0","4,0","309,36","988,0","76956,86000000002","984,0","76647,50000000001"
293,66.31.174-0,17/08/2012,"34,0","3184,17","9,0","899,22","307,0","29632,180000000004","332,0","31917,130000000005"
294,69.51.202-0,17/08/2012,"10,0","3100,4","5,0","1473,65","157,0","45431,299999999996","162,0","47058,049999999996"
295,70.25.162-0,17/08/2012,"0,0","0,0","2,0","424,37","587,0","124811,21999999999","585,0","124386,84999999999"
296,71.15.272-3,17/08/2012,"73,0","17207,31","6,0","1436,44","53,0","13225,759999999997","120,0","28996,63"
297,76.26.200-4,17/08/2012,"0,0","0,0","3,0","861,52","354,0","101710,9","351,0","100849,37999999999"
298,77.33.242-1,17/08/2012,"0,0","0,0","16,0","12424,76","205,0","159192,25999999998","189,0","146767,49999999997"
299,10.01.206-6,17/08/2012,"0,0","0,0","1276,1298","2515,46","7231,883400000002","14131,65","5955,753600000003","11616,189999999999"
300,47.05.018-9,17/08/2012,"176,0","2315,34","40,0","526,25","52,0","685,869999999999","188,0","2474,959999999999"
301,47.11.014-9,17/08/2012,"0,0","0,0","512,0","364,86","3198,0","18109,399999999998","2686,0","17744,539999999997"
302,JVB-301-01,17/08/2012,"0,0","0,0","405,0","2485,38","1868,0","11650,390000000001","1463,0","9165,010000000002"
303,41.01.053-3,17/08/2012,"0,0","0,0","60,0","7,190000000000001","25598,0","3063,72","25538,0","3056,5299999999997"
304,41.02.051-2,17/08/2012,"120,0","8,64","4347,0","312,84999999999985","79833,0","5987,340000000002","75606,0","5683,130000000003"
305,41.67.008-8,17/08/2012,"2880,0","9627,2","2511,0","8385,71","4587,0","15284,040000000006","4956,0","16525,530000000006"
306,81.30.019-4,20/08/2012,"100,0","1401,75","202,0","2831,54","726,0","10176,580000000002","624,0","8746,79"
307,82.10.355-4,20/08/2012,"576,0","6721,61","858,08","10013,34","3725,4585000000006","43548,399999999994","3443,3785000000007","40256,67"
308,82.70.372-1,20/08/2012,"748,0","6008,03","1635,1121000000005","13133,43","27905,732000000004","224307,72999999986","27018,6199","217182,32999999987"
309,82.53.405-9,20/08/2012,"407,04","1857,56","4149,963500000001","18938,73","14911,7356","68051,10999999999","11168,8121","50969,93999999999"
310,82.53.475-0,20/08/2012,"0,0","0,0","22,735300000000002","56,660000000000004","22545,757899999993","55696,63999999999","22523,022599999993","55639,97999999999"
311,82.60.353-0,20/08/2012,"0,0","0,0","236,0","1532,9099999999999","5017,0","32487,24","4781,0","30954,33"
312,82.63.660-9,20/08/2012,"2740,9772000000003","28479,440000000002","549,8623","5734,9400000000005","3294,669300000002","34471,09999999999","5485,784200000003","57215,59999999999"
313,82.81.160-5,20/08/2012,"2343,0","4889,96","3719,8109","7763,450000000001","17931,108200000002","37424,95","16554,297300000002","34551,45999999999"
314,61.21.107-1,20/08/2012,"48,0","8886,11","5,0","952,69","429,0","82120,32999999996","472,0","90053,74999999996"
315,62.51.311-0,20/08/2012,"180,0","17701,81","109,0","10964,090000000002","1560,0","157350,49000000002","1631,0","164088,21000000002"
316,63.41.311-9,20/08/2012,"0,0","0,0","75,0","5800,54","984,0","76647,50000000001","909,0","70846,96000000002"
317,66.31.174-0,20/08/2012,"145,0","13512,07","12,0","1136,74","332,0","31917,130000000005","465,0","44292,46000000001"
318,69.51.202-0,20/08/2012,"0,0","0,0","1,0","286,72","162,0","47058,049999999996","161,0","46771,329999999994"
319,70.25.162-0,20/08/2012,"0,0","0,0","2,0","424,37","585,0","124386,84999999999","583,0","123962,48"
320,71.15.272-3,20/08/2012,"70,0","16490,08","5,0","1197,03","120,0","28996,63","185,0","44289,68000000001"
321,74.62.201-1,20/08/2012,"15,0","20445,79","0,0","0,0","1,0","1505,2699999999986","16,0","21951,059999999998"
322,76.26.200-4,20/08/2012,"0,0","0,0","7,0","2010,22","351,0","100849,37999999999","344,0","98839,15999999999"
323,10.01.206-6,20/08/2012,"1339,5688","2657,56","1281,9541","2526,93","5955,753600000003","11616,189999999999","6013,368300000003","11746,819999999998"
324,10.01.369-0,20/08/2012,"0,0","0,0","3,4611","9,27","2387,1626","6392,24","2383,7015","6382,969999999999"
325,47.05.018-9,20/08/2012,"250,0","3288,83","145,0","1907,6999999999998","188,0","2474,959999999999","293,0","3856,0899999999992"
326,47.11.014-9,20/08/2012,"0,0","0,0","276,0","196,71","2686,0","17744,539999999997","2410,0","17547,829999999998"
327,JVB-301-01,20/08/2012,"95,0","575,64","276,0","1693,76","1463,0","9165,010000000002","1282,0","8046,890000000001"
328,41.01.053-3,20/08/2012,"0,0","0,0","68,0","8,14","25538,0","3056,5299999999997","25470,0","3048,39"
329,41.02.051-2,20/08/2012,"37980,0","2719,56","23846,0","1716,1999999999996","75606,0","5683,130000000003","89740,0","6686,4900000000025"
330,41.67.008-8,20/08/2012,"5274,0","17629,82","2480,0","8282,18","4956,0","16525,530000000006","7750,0","25873,170000000006"
331,81.30.019-4,21/08/2012,"1327,0","18601,230000000003","447,0","6265,84","624,0","8746,79","1504,0","21082,180000000004"
332,82.10.355-4,21/08/2012,"600,7109","7009,98","974,0862000000001","11367,09","3443,3785000000007","40256,67","3070,0032000000006","35899,56"
333,82.70.372-1,21/08/2012,"1512,4853","12148,47","2451,6744","19692,160000000003","27018,6199","217182,32999999987","26079,430800000002","209638,63999999987"
334,82.53.475-0,21/08/2012,"8458,59","21054,11","4225,7189","10530,92","22523,022599999993","55639,97999999999","26755,893699999993","66163,17"
335,82.60.353-0,21/08/2012,"0,0","0,0","288,0","1870,6800000000003","4781,0","30954,33","4493,0","29083,65"
336,82.63.660-9,21/08/2012,"335,0302","3494,29","479,6712","5002,87","5485,784200000003","57215,59999999999","5341,143200000003","55707,01999999999"
337,82.81.160-5,21/08/2012,"1171,5","2444,98","3282,8342000000002","6851,4400000000005","16554,297300000002","34551,45999999999","14442,9631","30144,999999999993"
338,61.21.107-1,21/08/2012,"0,0","0,0","8,0","1524,28","472,0","90053,74999999996","464,0","88529,46999999996"
339,62.51.311-0,21/08/2012,"0,0","0,0","32,0","3218,81","1631,0","164088,21000000002","1599,0","160869,40000000002"
340,63.41.311-9,21/08/2012,"0,0","0,0","17,0","1314,79","909,0","70846,96000000002","892,0","69532,17000000003"
341,66.31.174-0,21/08/2012,"31,0","2881,2","9,0","852,57","465,0","44292,46000000001","487,0","46321,090000000004"
342,69.51.202-0,21/08/2012,"0,0","0,0","71,0","20356,56","161,0","46771,329999999994","90,0","26414,769999999993"
343,70.25.162-0,21/08/2012,"0,0","0,0","2,0","424,38","583,0","123962,48","581,0","123538,09999999999"
344,71.15.272-3,21/08/2012,"0,0","0,0","6,0","1436,45","185,0","44289,68000000001","179,0","42853,23000000001"
345,74.62.201-1,21/08/2012,"12,0","16362,13","1,0","1365,02","16,0","21951,059999999998","27,0","36948,17"
346,76.26.200-4,21/08/2012,"0,0","0,0","4,0","1148,7","344,0","98839,15999999999","340,0","97690,45999999999"
347,77.33.242-1,21/08/2012,"0,0","0,0","1,0","776,55","189,0","146767,49999999997","188,0","145990,94999999998"
348,10.01.206-6,21/08/2012,"0,0","0,0","1177,2432","2320,4999999999995","6013,368300000003","11746,819999999998","4836,125100000003","9426,319999999998"
349,47.05.018-9,21/08/2012,"0,0","0,0","118,0","1552,46","293,0","3856,0899999999992","175,0","2303,629999999999"
350,47.11.014-9,21/08/2012,"5500,0","5036,469999999999","2794,0","1991,03","2410,0","17547,829999999998","5116,0","20593,269999999997"
351,JVB-301-01,21/08/2012,"0,0","0,0","128,0","785,53","1282,0","8046,890000000001","1154,0","7261,3600000000015"
352,41.01.053-3,21/08/2012,"0,0","0,0","64,0","7,65","25470,0","3048,39","25406,0","3040,74"
353,41.02.051-2,21/08/2012,"20010,0","1440,12","24980,0","1797,7999999999997","89740,0","6686,4900000000025","84770,0","6328,810000000003"
354,41.67.008-8,21/08/2012,"0,0","0,0","1510,0","5042,79","7750,0","25873,170000000006","6240,0","20830,380000000005"
355,81.30.019-4,22/08/2012,"0,0","0,0","59,0","827,04","1504,0","21082,180000000004","1445,0","20255,140000000003"
356,82.10.355-4,22/08/2012,"0,0","0,0","229,2017","2674,6800000000003","3070,0032000000006","35899,56","2840,8015000000005","33224,88"
357,82.70.372-1,22/08/2012,"0,0","0,0","907,6612000000005","7290,440000000001","26079,430800000002","209638,63999999987","25171,7696","202348,19999999987"
358,82.53.475-0,22/08/2012,"0,0","0,0","117,0731","291,76","26755,893699999993","66163,17","26638,820599999992","65871,41"
359,82.60.353-0,22/08/2012,"1500,0","9755,77","104,0","675,52","4493,0","29083,65","5889,0","38163,9"
360,82.63.660-9,22/08/2012,"254,574","2655,15","732,0575999999999","7635,200000000001","5341,143200000003","55707,01999999999","4863,659600000003","50726,96999999999"
361,82.81.160-5,22/08/2012,"1172,0502","2446,13","2375,6179","4958,029999999999","14442,9631","30144,999999999993","13239,395400000001","27633,099999999995"
362,61.21.107-1,22/08/2012,"0,0","0,0","17,0","3239,15","464,0","88529,46999999996","447,0","85290,31999999996"
363,62.51.311-0,22/08/2012,"0,0","0,0","25,0","2514,7","1599,0","160869,40000000002","1574,0","158354,7"
364,63.41.311-9,22/08/2012,"0,0","0,0","6,0","464,03999999999996","892,0","69532,17000000003","886,0","69068,13000000003"
365,66.31.174-0,22/08/2012,"9,0","921,5699999999999","15,0","1439,6","487,0","46321,090000000004","481,0","45803,060000000005"
366,69.51.202-0,22/08/2012,"0,0","0,0","7,0","2007,0","90,0","26414,769999999993","83,0","24407,769999999993"
367,70.25.162-0,22/08/2012,"10,0","2285,99","24,0","5092,48","581,0","123538,09999999999","567,0","120731,61"
368,71.15.272-3,22/08/2012,"0,0","0,0","27,0","6463,93","179,0","42853,23000000001","152,0","36389,30000000001"
369,74.62.201-1,22/08/2012,"3,0","4090,54","8,0","10920,150000000001","27,0","36948,17","22,0","30118,559999999998"
370,76.26.200-4,22/08/2012,"0,0","0,0","14,0","4020,46","340,0","97690,45999999999","326,0","93669,99999999999"
371,77.33.242-1,22/08/2012,"3,0","2509,9","4,0","3106,2","188,0","145990,94999999998","187,0","145394,64999999997"
